# nexp = 3
# Z1 Z2     a1        b1       a2       b2       a3       b3  rmax[A]    error
31 50  0.13767  38.78161  0.54718 10.35508  0.31493  3.63478  1.99000  0.00712
31 51  0.09489  50.34947  0.55833 11.50372  0.34631  3.74913  1.92900  0.00924
31 52  0.11568  44.20757  0.55461 10.99681  0.32893  3.67823  1.88400  0.00810
31 53  0.17832  33.15892  0.52598  9.80918  0.29485  3.53589  1.95100  0.01088
31 54  0.53086  15.83888  0.38528  4.93028  0.08404  2.57256  2.82800  0.01260
31 55  0.44216  18.39123  0.47668  5.44803  0.08143  2.53673  2.57800  0.01040
31 56  0.43285  18.65740  0.48706  5.55060  0.08080  2.49109  2.21400  0.01121
31 57  0.48668  17.41532  0.46988  4.89398  0.04655  1.83408  2.11200  0.01089
31 58  0.43339  18.62365  0.50275  5.52411  0.06375  2.45082  2.80600  0.01014
31 59  0.42470  18.93668  0.50880  5.61670  0.06638  2.50865  2.78800  0.01067
31 60  0.41407  19.35615  0.51561  5.72483  0.07017  2.57744  2.77300  0.01087
31 61  0.40098  19.92789  0.52361  5.85350  0.07522  2.65678  2.75900  0.01078
31 62  0.38934  20.48267  0.53110  5.96614  0.07935  2.72398  2.74800  0.01072
31 63  0.37936  20.99599  0.53702  6.06709  0.08339  2.78843  2.73800  0.01051
31 64  0.29461  24.60575  0.55569  7.10641  0.14974  3.25372  2.36800  0.00866
31 65  0.37066  21.54247  0.54258  6.16396  0.08650  2.87146  2.72200  0.01052
31 66  0.37018  21.64494  0.54347  6.17194  0.08608  2.89605  2.71500  0.01076
31 67  0.37264  21.59220  0.54280  6.15130  0.08429  2.90818  2.70900  0.01141
31 68  0.36126  22.24646  0.54119  6.30796  0.09723  3.03643  2.70300  0.01131
31 69  0.37060  21.77022  0.53523  6.24023  0.09388  3.01802  2.69800  0.01079
31 70  0.46475  17.37636  0.50525  5.39384  0.03003  2.17073  2.95500  0.01152
31 71  0.33314  23.00485  0.53537  6.70271  0.13149  3.24473  2.11100  0.01065
31 72  0.33241  24.29084  0.53680  6.72912  0.13095  3.25412  1.97000  0.00933
31 73  0.32868  24.56632  0.54267  6.77434  0.12901  3.21988  1.89100  0.00892
31 74  0.36436  22.67712  0.56844  6.18942  0.06916  2.52934  1.83000  0.00888
31 75  0.35651  23.13334  0.56311  6.33161  0.08155  2.74164  1.78500  0.00855
31 76  0.33836  24.27840  0.57049  6.55326  0.09261  2.78905  1.76800  0.00827
31 77  0.31230  26.11758  0.58676  6.84589  0.10312  2.77327  1.76200  0.00971
31 78  0.28260  28.55432  0.58437  7.30959  0.13419  3.05132  1.84400  0.00862
31 79  0.24439  32.19628  0.57958  7.98923  0.17634  3.34124  2.05600  0.00843
31 80  0.23640  32.09536  0.57259  8.22934  0.19090  3.43379  2.31200  0.00878
31 81  0.24139  31.71701  0.57449  8.16888  0.18423  3.36746  2.16000  0.00725
31 82  0.19866  36.89443  0.57988  8.96755  0.22134  3.54083  2.08100  0.00715
31 83  0.18050  39.67642  0.57694  9.42931  0.24228  3.64201  2.02100  0.00683
31 84  0.20805  35.69860  0.57477  8.91303  0.21685  3.49800  1.97900  0.00681
31 85  0.21661  34.47307  0.57034  8.81685  0.21226  3.48122  2.04800  0.00702
31 86  0.39960  20.64646  0.48621  6.54904  0.11420  2.87569  2.88100  0.01272
31 87  0.53087  16.28509  0.40410  5.34247  0.06492  2.53119  3.01700  0.01567
31 88  0.37851  21.91666  0.49808  6.78600  0.12347  2.90166  2.29800  0.01274
31 89  0.45319  18.37041  0.46205  6.03558  0.08551  2.56126  2.19300  0.01281
31 90  0.39540  20.49701  0.48630  6.68778  0.11858  2.85257  2.10800  0.01109
31 91  0.51049  16.91706  0.44606  5.36962  0.04477  2.20634  2.05100  0.01274
31 92  0.47742  18.35824  0.46177  5.67146  0.06167  2.51589  2.04500  0.01359
32 32  0.04862  50.26441  0.49027 12.87933  0.45934  4.23922  1.71200  0.00702
32 33  0.47235  15.63974  0.51616  4.64820  4.60051  0.03655  1.64100  0.01082
32 34  0.07637  41.27591  0.48102 12.22261  0.43886  4.22530  1.62200  0.00817
32 35  0.58004  13.05011  0.41714  4.07450  0.00000  1.00000  1.77100  0.02155
32 36  0.31643  21.41510  0.53412  6.46812  0.14989  2.88365  2.70036  0.01176
32 37  0.33049  20.81831  0.51839  6.39954  0.15098  2.93510  2.37500  0.01063
32 38  0.31216  21.73920  0.51862  6.68864  0.16918  3.01892  2.21500  0.01098
32 39  0.35753  20.21433  0.56612  5.83926  0.08095  2.09889  1.90000  0.00908
32 40  0.36542  19.89515  0.56612  5.76508  0.07414  1.96548  1.80300  0.00745
32 41  0.35813  20.37971  0.56863  5.85947  0.07855  2.04611  1.75000  0.00726
32 42  0.37097  20.10660  0.57489  5.68595  0.06505  1.60540  1.71100  0.00683
32 43  0.34226  21.36458  0.57446  6.08305  0.08999  2.11101  1.67800  0.00687
32 44  0.30366  23.35905  0.57629  6.64417  0.12594  2.45131  1.66600  0.00794
32 45  0.28172  24.68602  0.58034  6.98970  0.14430  2.54757  1.68100  0.00796
32 46  0.22002  28.81170  0.55699  8.24684  0.22499  3.18118  1.77800  0.00924
32 47  0.17494  33.19880  0.55142  9.27072  0.27413  3.45411  1.93600  0.00987
32 48  0.18593  31.98060  0.54259  9.17929  0.27171  3.45228  2.11900  0.00912
32 49  0.13531  39.14144  0.55211 10.34800  0.31233  3.63214  1.98700  0.00817
32 50  0.10613  45.79192  0.55358 11.22011  0.33962  3.75373  1.89000  0.00884
32 51  0.12711  41.12985  0.55310 10.69805  0.31912  3.64733  1.82500  0.00808
32 52  0.12573  41.94675  0.55327 10.78595  0.31961  3.66182  1.80500  0.00761
32 53  0.18865  31.98272  0.52701  9.60774  0.28336  3.49488  1.95300  0.01035
32 54  0.55677  15.27060  0.40055  4.59857  0.04397  1.99598  2.65800  0.01416
32 55  0.40366  19.80734  0.49650  5.90981  0.10079  2.54786  2.33700  0.01088
32 56  0.38000  20.75254  0.51197  6.16909  0.10939  2.58800  2.05000  0.00983
32 57  0.50715  16.93164  0.47328  4.66517  0.06068  0.54136  1.96400  0.01100
32 58  0.35528  21.99686  0.52111  6.47137  0.12337  2.87876  2.50700  0.00958
32 59  0.35657  21.99749  0.52611  6.43142  0.11714  2.86806  2.50000  0.00971
32 60  0.36179  21.78177  0.53007  6.34781  0.10804  2.83225  2.49700  0.01022
32 61  0.34526  22.72470  0.53904  6.51972  0.11554  2.91880  2.49400  0.00977
32 62  0.33681  23.28379  0.54511  6.60195  0.11791  2.96638  2.49000  0.00931
32 63  0.32568  23.99256  0.55003  6.73237  0.12407  3.03637  2.48500  0.00870
32 64  0.27381  26.39333  0.58312  7.27248  0.14391  3.10277  2.08100  0.00938
32 65  0.32664  24.15006  0.55419  6.70020  0.11894  3.06339  2.47600  0.00929
32 66  0.32685  24.24911  0.55633  6.68838  0.11660  3.07341  2.47000  0.00960
32 67  0.33345  23.92468  0.55595  6.61022  0.11041  3.05257  2.46500  0.00993
32 68  0.34604  23.22753  0.55199  6.47757  0.10180  3.00904  2.46000  0.01008
32 69  0.37883  21.50331  0.54523  6.11583  0.07590  2.78713  2.45400  0.01125
32 70  0.40623  19.46633  0.52517  5.99718  0.06831  2.75026  2.58400  0.00943
32 71  0.34039  22.80922  0.55594  6.53218  0.10451  2.94044  1.92700  0.01069
32 72  0.35492  23.22001  0.56585  6.30506  0.08040  2.70571  1.81400  0.00886
32 73  0.34429  23.89457  0.56284  6.46871  0.09342  2.89287  1.76700  0.00837
32 74  0.35698  23.28007  0.57612  6.24909  0.06855  2.51560  1.73500  0.00830
32 75  0.35212  23.62040  0.58149  6.30666  0.06876  2.43245  1.70900  0.00828
32 76  0.32458  25.39474  0.58799  6.66631  0.08996  2.63090  1.70000  0.00907
32 77  0.31244  26.29640  0.59532  6.82096  0.09534  2.60922  1.71500  0.00901
32 78  0.27585  29.26407  0.58625  7.43426  0.13918  3.06738  1.83400  0.00860
32 79  0.23965  32.96895  0.58000  8.08994  0.18065  3.36323  1.99800  0.00816
32 80  0.24817  30.98433  0.57540  8.04137  0.17666  3.33012  2.19300  0.00842
32 81  0.21088  35.04727  0.57275  8.80465  0.21619  3.54822  2.06700  0.00690
32 82  0.18439  38.85594  0.57286  9.38936  0.24231  3.66437  1.97900  0.00693
32 83  0.21962  34.08263  0.57502  8.68774  0.20518  3.44477  1.91500  0.00690
32 84  0.22250  33.77505  0.57409  8.67207  0.20279  3.43380  1.89800  0.00643
32 85  0.26402  29.56869  0.56340  8.04373  0.17223  3.23681  2.05000  0.00896
32 86  0.39880  20.87249  0.49959  6.49371  0.10188  2.73266  2.63600  0.01242
32 87  0.36395  22.59688  0.50809  6.93910  0.12772  2.95036  2.80100  0.01161
32 88  0.36204  22.91326  0.52413  6.87398  0.11434  2.76666  2.16200  0.01194
32 89  0.47922  17.72522  0.46796  5.67369  0.05558  2.00968  2.05300  0.01315
32 90  0.38866  20.91173  0.49901  6.72225  0.11249  2.78709  1.99200  0.01110
32 91  0.40153  20.37507  0.47575  6.70016  0.12278  3.03711  1.90800  0.01188
32 92  0.40433  21.12594  0.48263  6.58156  0.11333  2.97877  1.90000  0.01261
33 33  0.08332  37.28369  0.47028 12.16680  0.44253  4.24119  1.59200  0.00804
33 34  0.56037  13.51475  0.43602  4.18847  0.00000  1.00000  1.65600  0.01683
33 35  0.60441  12.57168  0.39295  3.97524  0.00000  1.00000  1.78300  0.02439
33 36  0.17886  30.06590  0.55940  8.66810  0.26189  3.35698  2.89300  0.02935
33 37  0.26432  23.91125  0.51775  7.47882  0.21760  3.23140  2.24100  0.01545
33 38  0.37411  19.58551  0.56167  5.65229  0.06856  1.93681  2.04400  0.00889
33 39  0.37292  19.78662  0.56764  5.65506  0.06394  1.85622  1.82900  0.00750
33 40  0.36165  20.19420  0.57003  5.81290  0.07291  1.97063  1.76100  0.00702
33 41  0.36716  20.20459  0.58106  5.69751  0.06300  1.51210  1.70900  0.00672
33 42  0.35883  20.67919  0.58281  5.83378  0.07118  1.57446  1.67500  0.00659
33 43  0.31209  22.92311  0.58351  6.48653  0.11130  2.26608  1.66500  0.00723
33 44  0.27189  25.15921  0.57257  7.19726  0.15995  2.72934  1.67400  0.00856
33 45  0.25295  26.47710  0.57150  7.55902  0.17973  2.84968  1.69600  0.00808
33 46  0.20311  30.32380  0.55646  8.63311  0.24200  3.27221  1.78700  0.00887
33 47  0.16958  33.84858  0.55135  9.44886  0.27940  3.48143  1.90000  0.00923
33 48  0.15649  35.61704  0.55167  9.82526  0.29198  3.53305  2.04000  0.00795
33 49  0.11785  42.53984  0.55484 10.85952  0.32682  3.69791  1.92200  0.00879
33 50  0.14608  37.29311  0.54690 10.27439  0.30635  3.61110  1.82000  0.00769
33 51  0.13701  39.17018  0.55076 10.52106  0.31092  3.62915  1.77300  0.00734
33 52  0.16604  34.68986  0.54019  9.98005  0.29254  3.54545  1.83800  0.00892
33 53  0.33394  21.89651  0.45383  7.51711  0.21199  3.16673  1.95800  0.01271
33 54  0.35455  21.57363  0.47598  6.98236  0.17017  2.88469  2.57544  0.01714
33 55  0.35136  22.07355  0.51792  6.56859  0.13209  2.68640  2.21500  0.01065
33 56  0.37889  20.85185  0.51770  6.19910  0.10464  2.51279  1.96100  0.00974
33 57  0.47315  17.95057  0.46918  5.15937  0.05993  1.99747  1.93900  0.01105
33 58  0.37038  21.39302  0.52946  6.27272  0.10071  2.60733  2.32000  0.01037
33 59  0.36366  21.76926  0.53517  6.33421  0.10164  2.65659  2.31600  0.01060
33 60  0.35876  22.10110  0.54224  6.36077  0.09948  2.67006  2.31900  0.01000
33 61  0.35411  22.42151  0.54817  6.39224  0.09818  2.69069  2.32100  0.00932
33 62  0.34468  22.99704  0.55378  6.48961  0.10190  2.75910  2.32100  0.00858
33 63  0.33849  23.44581  0.55862  6.54545  0.10318  2.80476  2.32000  0.00811
33 64  0.24930  28.60389  0.57425  7.73977  0.17651  3.33389  1.94500  0.00738
33 65  0.33566  23.79771  0.56370  6.55842  0.10081  2.85385  2.31400  0.00867
33 66  0.34025  23.58942  0.56352  6.50494  0.09638  2.84886  2.31000  0.01006
33 67  0.34872  23.15750  0.56117  6.41495  0.09025  2.82682  2.30600  0.01163
33 68  0.34922  23.18674  0.55685  6.43817  0.09390  2.90285  2.30100  0.01103
33 69  0.33534  24.08958  0.55134  6.65561  0.11299  3.09793  2.30700  0.00942
33 70  0.33673  22.67762  0.53102  6.87636  0.13157  3.26976  2.38600  0.00814
33 71  0.36697  21.62166  0.55457  6.20753  0.07872  2.74543  1.84600  0.00984
33 72  0.34532  23.92396  0.56223  6.45790  0.09251  2.90535  1.76800  0.00836
33 73  0.35976  23.26288  0.58059  6.18838  0.06122  2.39025  1.72600  0.00832
33 74  0.35762  23.48785  0.58878  6.18882  0.05679  2.16697  1.69800  0.00826
33 75  0.33592  24.85210  0.59430  6.46733  0.07311  2.37166  1.69000  0.00830
33 76  0.30518  26.89628  0.59113  6.94575  0.10608  2.77124  1.70600  0.00906
33 77  0.29265  27.85120  0.58991  7.16862  0.11952  2.88331  1.73700  0.00838
33 78  0.26041  30.77458  0.58228  7.73893  0.15818  3.21220  1.84900  0.00816
33 79  0.23931  32.86810  0.57734  8.16705  0.18359  3.37904  1.97200  0.00765
33 80  0.23048  32.81619  0.57368  8.41736  0.19595  3.43557  2.12200  0.00673
33 81  0.20316  35.99062  0.56805  9.05373  0.22843  3.61638  2.00700  0.00655
33 82  0.23602  32.19328  0.57176  8.41381  0.19213  3.37903  1.91100  0.00703
33 83  0.23222  32.67115  0.57273  8.50984  0.19452  3.39359  1.86200  0.00633
33 84  0.23736  32.14354  0.57061  8.46631  0.19133  3.37141  1.93100  0.00683
33 85  0.30562  26.29104  0.55482  7.46387  0.13956  3.00117  2.05200  0.00986
33 86  0.40564  20.73788  0.50994  6.35230  0.08531  2.50192  2.61920  0.01218
33 87  0.26426  29.75207  0.56742  8.10095  0.16793  3.17300  2.63700  0.00901
33 88  0.32807  24.97193  0.54160  7.28278  0.13007  2.91433  2.09700  0.00986
33 89  0.34473  22.93285  0.52503  7.19235  0.12975  2.93096  2.03000  0.00972
33 90  0.38228  21.30189  0.51044  6.75869  0.10726  2.72816  1.97900  0.01021
33 91  0.36649  21.78415  0.49113  7.15297  0.14209  3.16541  1.89000  0.01143
33 92  0.34687  23.87271  0.50188  7.34914  0.15104  3.23781  1.88300  0.01182
34 34  0.57952  13.10464  0.41694  4.11051  0.00000  1.00000  1.70600  0.01922
34 35  0.42634  17.48567  0.55003  5.04292  0.14364  0.36257  1.80800  0.00873
34 36  0.10649  39.95473  0.57170 10.30025  0.32175  3.58040  2.89800  0.03742
34 37  0.38726  18.94081  0.54884  5.57916  0.06621  2.01584  2.15700  0.00912
34 38  0.36987  19.90825  0.56369  5.70644  0.06800  2.04559  1.98800  0.00733
34 39  0.38704  19.46749  0.57559  5.44758  0.05081  1.14886  1.81900  0.00695
34 40  0.37355  19.99675  0.58609  5.58522  0.06398  1.03218  1.76200  0.00644
34 41  0.36129  20.62975  0.59128  5.73954  0.06988  1.17612  1.72800  0.00596
34 42  0.33536  21.77023  0.58582  6.16551  0.08800  1.90795  1.71600  0.00638
34 43  0.28812  24.15437  0.57587  6.92869  0.14039  2.58335  1.71500  0.00732
34 44  0.25249  26.32202  0.56547  7.61509  0.18501  2.92452  1.72300  0.00799
34 45  0.22485  28.40800  0.56123  8.18360  0.21622  3.11471  1.74600  0.00766
34 46  0.19699  30.83557  0.55356  8.84100  0.25059  3.32371  1.82200  0.00826
34 47  0.16498  34.31452  0.55007  9.64434  0.28509  3.50404  1.88800  0.00817
34 48  0.14290  37.53533  0.55437 10.20338  0.30275  3.57556  1.98900  0.00761
34 49  0.15831  35.29970  0.54537  9.98656  0.29565  3.56574  1.87800  0.00800
34 50  0.15643  35.77069  0.54533 10.08731  0.29694  3.58309  1.80000  0.00730
34 51  0.18325  32.50464  0.53542  9.63099  0.28022  3.48963  1.83800  0.00883
34 52  0.22436  28.64355  0.51691  8.98514  0.25775  3.38339  1.88700  0.00994
34 53  0.48810  16.94419  0.42498  5.41201  0.08893  2.32013  1.97700  0.01292
34 54  0.15297  39.19545  0.59239  9.81852  0.25499  3.25181  2.70842  0.02891
34 55  0.37455  21.01735  0.50446  6.35848  0.12138  2.65523  2.17800  0.00899
34 56  0.38809  20.53722  0.51629  6.11449  0.09626  2.44936  1.98000  0.01015
34 57  0.48921  17.55800  0.47657  4.93712  0.03939  1.39848  1.95300  0.01068
34 58  0.38932  20.57682  0.51264  6.15572  0.09761  2.64289  2.21200  0.01041
34 59  0.39728  20.30779  0.51588  6.04039  0.08662  2.57302  2.21000  0.01092
34 60  0.37617  21.28602  0.52433  6.27201  0.09909  2.72820  2.20900  0.01012
34 61  0.35649  22.27747  0.53113  6.50021  0.11182  2.87085  2.20800  0.00931
34 62  0.34140  23.15918  0.53759  6.66705  0.12037  2.96964  2.20700  0.00852
34 63  0.32676  24.10223  0.54288  6.83694  0.12964  3.07053  2.20500  0.00803
34 64  0.21905  31.70055  0.56025  8.38955  0.21969  3.61217  1.93900  0.00574
34 65  0.31011  25.38319  0.54954  7.02869  0.13955  3.20168  2.20200  0.00785
34 66  0.31104  25.46264  0.55152  7.00154  0.13668  3.21176  2.20200  0.00841
34 67  0.31068  25.60273  0.54906  7.01970  0.13944  3.26607  2.20200  0.00903
34 68  0.31128  25.63493  0.54433  7.04619  0.14356  3.31915  2.21000  0.00875
34 69  0.30902  25.89625  0.54572  7.08093  0.14448  3.32476  2.22200  0.00815
34 70  0.40108  19.81906  0.52842  6.10025  0.07017  2.69696  2.24800  0.01108
34 71  0.40308  20.25891  0.56718  5.69671  0.03301  1.64502  1.83200  0.01041
34 72  0.36986  22.83015  0.59105  5.99857  0.04318  1.81414  1.76600  0.00827
34 73  0.36019  23.44520  0.59374  6.12528  0.04997  1.96523  1.73800  0.00764
34 74  0.33868  24.74712  0.59442  6.43176  0.06986  2.34572  1.73600  0.00784
34 75  0.31317  26.40715  0.58752  6.85243  0.10109  2.77026  1.74300  0.00803
34 76  0.28372  28.65415  0.58206  7.35096  0.13542  3.07240  1.76000  0.00853
34 77  0.27789  29.17586  0.58392  7.46004  0.13947  3.07583  1.79100  0.00804
34 78  0.25874  31.12203  0.58011  7.81471  0.16182  3.24033  1.89200  0.00758
34 79  0.24296  32.58504  0.57423  8.17298  0.18301  3.36848  1.97500  0.00667
34 80  0.22774  33.12691  0.57075  8.53810  0.20155  3.46268  2.07700  0.00623
34 81  0.25290  30.54391  0.56490  8.17341  0.18200  3.35132  1.96500  0.00761
34 82  0.25022  30.87254  0.57146  8.19365  0.17789  3.30006  1.89100  0.00655
34 83  0.25036  30.84318  0.56941  8.24516  0.17962  3.30644  1.92700  0.00706
34 84  0.28847  27.63505  0.56343  7.67654  0.14794  3.06720  1.97900  0.00843
34 85  0.33090  24.77753  0.55232  7.12463  0.11719  2.79127  2.06900  0.00972
34 86  0.26018  30.66059  0.60075  7.89557  0.13964  2.89084  2.60433  0.01807
34 87  0.40141  21.02871  0.50726  6.47159  0.09145  2.58802  2.50400  0.01298
34 88  0.34325  24.16447  0.53700  7.10788  0.11892  2.85412  2.12700  0.01017
34 89  0.38273  21.30872  0.51458  6.73045  0.10206  2.70485  2.04700  0.01017
34 90  0.40654  20.48199  0.51287  6.41844  0.08127  2.39825  2.01000  0.01015
34 91  0.39040  20.87797  0.49072  6.83098  0.11883  2.97485  1.91800  0.01155
34 92  0.30473  26.44922  0.51898  7.93964  0.17565  3.39331  1.91300  0.01043
35 35  0.38735  19.20646  0.57477  5.31847  0.05606  1.11580  1.87200  0.00881
35 36  0.27371  24.95867  0.59286  6.71037  0.13391  2.64535  2.92600  0.01892
35 37  0.40462  18.84394  0.56730  5.20590  0.04297  0.89228  2.16400  0.00925
35 38  0.36086  20.93216  0.59616  5.58524  0.05265  1.29216  2.06800  0.00821
35 39  0.36030  21.02641  0.59990  5.61270  0.06213  0.99650  1.93500  0.00808
35 40  0.33605  21.89520  0.59965  5.98767  0.07318  1.67230  1.88700  0.00800
35 41  0.31941  22.69505  0.59135  6.30599  0.09464  2.08981  1.85600  0.00764
35 42  0.29986  23.60391  0.57568  6.74141  0.12774  2.49530  1.83600  0.00727
35 43  0.27062  25.20946  0.56490  7.30376  0.16664  2.82379  1.82900  0.00731
35 44  0.24368  26.98930  0.55709  7.86220  0.20086  3.04065  1.83000  0.00755
35 45  0.21756  28.99250  0.55256  8.43388  0.23105  3.21320  1.84700  0.00759
35 46  0.20529  29.94136  0.54350  8.83128  0.25190  3.32472  1.89500  0.00684
35 47  0.19117  31.24631  0.53727  9.26218  0.27170  3.42600  1.90300  0.00702
35 48  0.24035  27.10343  0.51199  8.53851  0.24765  3.32785  2.04300  0.00815
35 49  0.28939  24.15745  0.49398  7.83129  0.21656  3.17985  1.94500  0.00935
35 50  0.34996  21.32861  0.46675  7.06808  0.18355  3.00540  1.95100  0.01028
35 51  0.40881  19.26826  0.44264  6.35397  0.14924  2.79393  1.96900  0.01089
35 52  0.47419  17.47516  0.44228  5.44808  0.08598  2.23883  1.99300  0.01116
35 53  0.48742  17.24662  0.44661  5.25950  0.06971  1.97161  2.04500  0.01091
35 54  0.46948  17.95316  0.44843  5.47524  0.08313  2.25590  2.79900  0.01047
35 55  0.47840  17.59509  0.48511  5.06763  0.03941  1.54593  2.25000  0.01150
35 56  0.44544  18.79906  0.51210  5.34218  0.04675  1.57529  2.10000  0.01030
35 57  0.46010  18.89692  0.50613  5.07296  0.04437  1.14682  2.09100  0.00981
35 58  0.42113  19.71148  0.52030  5.65106  0.05891  2.13363  2.29500  0.00974
35 59  0.42670  19.50067  0.51949  5.59846  0.05412  2.11446  2.28900  0.00952
35 60  0.42558  19.55050  0.52180  5.61241  0.05282  2.14335  2.28300  0.00945
35 61  0.42731  19.49285  0.52348  5.59636  0.04944  2.12287  2.27800  0.01019
35 62  0.40489  20.46208  0.53135  5.83746  0.06338  2.40825  2.27200  0.00983
35 63  0.40727  20.35022  0.53213  5.81788  0.06022  2.40478  2.26600  0.01031
35 64  0.32486  23.14084  0.53761  6.89973  0.13679  3.15635  2.05600  0.00971
