# fitted for a_NLH (0.5 0.5)
# Z1 Z2 a b c d relerr(%)
35 54  0.31121 -1.66552  6.50546 -0.99229  1.61009
35 55  0.39684 -1.64816  6.41624 -0.97480  1.43175
35 56  0.39345 -1.65364  6.48577 -0.97485  1.78735
35 57  0.36102 -1.65966  6.56226 -0.97179  1.95329
35 58  0.44814 -1.63792  6.43965 -0.96043  1.46238
35 59  0.45390 -1.63815  6.42559 -0.95919  1.36047
35 60  0.45963 -1.63828  6.41786 -0.95763  1.29931
35 61  0.46423 -1.63850  6.40832 -0.95673  1.25148
35 62  0.47266 -1.63804  6.42955 -0.95220  1.22921
35 63  0.47547 -1.63863  6.41843 -0.95185  1.17837
35 64  0.42652 -1.65952  6.40701 -0.96639  1.43987
35 65  0.48192 -1.63932  6.39889 -0.95032  1.10280
35 66  0.48375 -1.64000  6.39756 -0.94916  1.08459
35 67  0.48640 -1.64026  6.39782 -0.94749  1.07664
35 68  0.48624 -1.64098  6.40805 -0.94596  1.08951
35 69  0.49093 -1.63963  6.42663 -0.94327  1.19963
35 70  0.50919 -1.63252  6.24579 -0.95898  1.31282
35 71  0.47221 -1.64970  6.39033 -0.94605  1.64825
35 72  0.45420 -1.65752  6.57463 -0.94723  1.85476
35 73  0.43949 -1.66185  6.59793 -0.95161  1.93132
35 74  0.42591 -1.66560  6.61772 -0.95562  2.00156
35 75  0.41174 -1.66932  6.63834 -0.95934  2.08651
35 76  0.39881 -1.67235  6.65640 -0.96261  2.18876
35 77  0.38897 -1.67373  6.65804 -0.96586  2.30796
35 78  0.38490 -1.67144  6.65828 -0.96589  2.37978
35 79  0.37910 -1.67121  6.66319 -0.96757  2.35347
35 80  0.38047 -1.66622  6.57676 -0.97154  2.19993
35 81  0.40080 -1.65990  6.57160 -0.96933  2.04961
35 82  0.39415 -1.65927  6.57649 -0.97150  2.18388
35 83  0.39446 -1.65766  6.57145 -0.97271  2.15209
35 84  0.39300 -1.65587  6.55895 -0.97465  2.16441
35 85  0.39003 -1.65394  6.54179 -0.97705  2.19662
35 86  0.40918 -1.63591  6.40097 -0.97526  1.96505
35 87  0.45086 -1.62574  6.36927 -0.96849  1.51565
35 88  0.44572 -1.63000  6.38438 -0.97387  1.67205
35 89  0.41811 -1.63810  6.32758 -0.98429  1.81667
35 90  0.39628 -1.64480  6.38783 -0.98663  1.96328
35 91  0.36573 -1.66580  6.45617 -0.98938  1.37785
35 92  0.37365 -1.66550  6.62620 -0.97702  1.53657
36 36  0.49183 -1.61250  6.17995 -0.95329  2.65619
36 37  0.43304 -1.62656  6.24327 -0.96953  2.86380
36 38  0.33636 -1.65096  6.24736 -0.99331  2.88293
36 39  0.29844 -1.67357  6.34031 -1.00381  2.87206
36 40  0.30843 -1.67716  6.40634 -0.99980  2.77844
36 41  0.30216 -1.68391  6.46571 -0.99989  2.74424
36 42  0.28829 -1.69327  6.51862 -1.00323  2.64855
36 43  0.28500 -1.69771  6.55071 -1.00314  2.57921
36 44  0.27624 -1.70305  6.58515 -1.00415  2.50087
36 45  0.26681 -1.70881  6.62558 -1.00483  2.29702
36 46  0.25739 -1.71274  6.65052 -1.00577  2.19688
36 47  0.25359 -1.70214  6.57752 -1.00174  2.06884
36 48  0.27385 -1.68420  6.43123 -1.00008  1.47812
36 49  0.28327 -1.67995  6.43986 -0.99979  1.56292
36 50  0.27464 -1.68159  6.54662 -0.99674  2.17820
36 51  0.23650 -1.69759  6.58558 -1.00537  2.17121
36 52  0.22592 -1.70241  6.60397 -1.00681  2.05823
36 53  0.29893 -1.66446  6.53213 -0.99126  2.10925
36 54  0.38347 -1.62822  6.40966 -0.97542  1.75492
36 55  0.41600 -1.62433  6.36560 -0.96352  2.10093
36 56  0.39085 -1.63662  6.44677 -0.96840  2.54864
36 57  0.34924 -1.64773  6.51834 -0.97012  2.22539
36 58  0.46941 -1.61107  6.34259 -0.94997  2.36823
36 59  0.48048 -1.61069  6.34297 -0.94616  2.29220
36 60  0.49035 -1.61029  6.34033 -0.94306  2.25529
36 61  0.50043 -1.60969  6.32702 -0.94056  2.08882
36 62  0.50844 -1.60952  6.32045 -0.93823  2.06059
36 63  0.51597 -1.60940  6.31760 -0.93569  2.03490
36 64  0.42543 -1.63602  6.24602 -0.96045  2.29093
36 65  0.52693 -1.60976  6.30984 -0.93149  1.97947
36 66  0.53126 -1.61003  6.30889 -0.92936  1.96369
36 67  0.53416 -1.61037  6.31052 -0.92740  1.96883
36 68  0.53171 -1.61141  6.31711 -0.92709  2.00847
36 69  0.52658 -1.61182  6.32295 -0.92904  2.21568
36 70  0.52976 -1.60823  6.20362 -0.94417  2.48669
36 71  0.42946 -1.63689  6.24039 -0.95318  2.74682
36 72  0.43386 -1.64686  6.48307 -0.94791  2.56945
36 73  0.43228 -1.64997  6.51397 -0.94922  2.30112
36 74  0.41789 -1.65623  6.54536 -0.95454  2.31334
36 75  0.40731 -1.66036  6.56183 -0.95884  2.20238
36 76  0.39592 -1.66440  6.58063 -0.96287  2.26460
36 77  0.38238 -1.66869  6.61088 -0.96649  2.33025
36 78  0.37545 -1.66824  6.62399 -0.96766  2.49752
36 79  0.36680 -1.65811  6.54284 -0.96773  2.60267
36 80  0.38846 -1.64541  6.41214 -0.96836  2.07729
36 81  0.40181 -1.64031  6.40272 -0.96775  2.07465
36 82  0.37019 -1.64595  6.45219 -0.97512  2.81315
36 83  0.34447 -1.65356  6.47385 -0.98297  2.90944
36 84  0.33201 -1.65651  6.48621 -0.98610  2.89440
36 85  0.41324 -1.62737  6.42099 -0.96787  2.57228
36 86  0.48313 -1.60321  6.24136 -0.96219  1.82676
36 87  0.49085 -1.59878  6.29088 -0.95712  2.32389
36 88  0.46410 -1.60885  6.37040 -0.96205  2.48772
36 89  0.42455 -1.62180  6.27780 -0.97929  2.20107
36 90  0.40351 -1.62839  6.29792 -0.98489  2.22541
36 91  0.35373 -1.65294  6.19616 -1.00003  0.98996
36 92  0.38206 -1.64593  6.46511 -0.97448  1.85530
37 37  0.36602 -1.64510  6.25949 -0.98507  2.73408
37 38  0.31968 -1.65957  6.29454 -0.99305  2.30808
37 39  0.29115 -1.67786  6.38751 -1.00249  2.62538
37 40  0.29340 -1.68346  6.44213 -1.00289  2.74740
37 41  0.28386 -1.69373  6.51686 -1.00553  2.74451
37 42  0.27561 -1.70151  6.56957 -1.00763  2.71687
37 43  0.27230 -1.70694  6.60658 -1.00763  2.64987
37 44  0.25997 -1.71435  6.64693 -1.01002  2.60813
37 45  0.24816 -1.72151  6.68716 -1.01069  2.35159
37 46  0.25734 -1.71338  6.67600 -1.00516  2.09903
37 47  0.26988 -1.69989  6.63375 -0.99799  1.88649
37 48  0.28317 -1.68019  6.47734 -0.99362  1.51979
37 49  0.29434 -1.67903  6.53991 -0.99271  1.65320
37 50  0.29312 -1.68077  6.59529 -0.99312  1.81962
37 51  0.28287 -1.68536  6.64614 -0.99445  1.85061
37 52  0.30800 -1.67331  6.55127 -0.99541  1.51797
37 53  0.36245 -1.65030  6.39813 -0.99213  1.18729
37 54  0.36327 -1.63206  6.46053 -0.97836  2.16247
37 55  0.35803 -1.63907  6.42206 -0.97547  2.61482
37 56  0.35987 -1.64208  6.44253 -0.97568  2.67272
37 57  0.31197 -1.65838  6.55892 -0.97951  2.67547
37 58  0.41326 -1.62966  6.41090 -0.96212  2.19609
37 59  0.41799 -1.63078  6.41746 -0.95995  2.16236
37 60  0.42339 -1.63148  6.42329 -0.95778  2.16473
37 61  0.42891 -1.63193  6.42798 -0.95576  2.17799
37 62  0.43437 -1.63225  6.42957 -0.95382  2.18515
37 63  0.43978 -1.63245  6.42341 -0.95228  2.16212
37 64  0.35277 -1.66112  6.33603 -0.97708  2.64288
37 65  0.45051 -1.63256  6.42231 -0.94802  2.16844
37 66  0.45509 -1.63262  6.42491 -0.94591  2.19353
37 67  0.45818 -1.63265  6.42254 -0.94460  2.23006
37 68  0.45730 -1.63319  6.42428 -0.94467  2.32079
37 69  0.46388 -1.63058  6.41193 -0.94460  2.49978
37 70  0.52149 -1.60962  6.14572 -0.95016  1.56468
37 71  0.39307 -1.65236  6.32304 -0.96147  2.56680
37 72  0.42626 -1.64967  6.51595 -0.94834  2.38579
37 73  0.54676 -1.62683  6.45696 -0.92890  2.03779
37 74  0.40814 -1.66196  6.59373 -0.95691  2.38180
37 75  0.39983 -1.66590  6.61328 -0.96092  2.40614
37 76  0.38842 -1.67036  6.63466 -0.96538  2.41045
37 77  0.36846 -1.67636  6.66361 -0.97073  2.53450
37 78  0.37761 -1.66786  6.64384 -0.96756  2.58287
37 79  0.38133 -1.65937  6.59995 -0.96598  2.51451
37 80  0.38919 -1.64493  6.43156 -0.96627  2.10988
37 81  0.40304 -1.64328  6.46341 -0.96549  2.23922
37 82  0.38847 -1.64667  6.50845 -0.97000  2.56292
37 83  0.38457 -1.64889  6.53388 -0.97218  2.46957
37 84  0.41311 -1.63924  6.50049 -0.96837  2.26942
37 85  0.46468 -1.62263  6.38983 -0.96370  1.71754
37 86  0.48686 -1.60021  6.30180 -0.95683  2.37197
37 87  0.45692 -1.60576  6.36647 -0.96131  2.90301
37 88  0.41888 -1.61773  6.42399 -0.97029  2.93029
37 89  0.40116 -1.62702  6.34244 -0.98232  2.63581
37 90  0.38481 -1.63450  6.36895 -0.98785  2.57452
37 91  0.35058 -1.65300  6.31975 -0.99187  1.69854
37 92  0.35181 -1.65387  6.46038 -0.98250  1.81288
38 38  0.32645 -1.64894  6.26395 -0.98466  2.32052
38 39  0.26655 -1.69078  6.43895 -1.00801  2.49379
38 40  0.27661 -1.69589  6.51024 -1.00785  2.89528
38 41  0.26867 -1.70520  6.58211 -1.01038  2.87544
38 42  0.26161 -1.71263  6.63138 -1.01258  2.81680
38 43  0.25892 -1.71789  6.67056 -1.01174  2.63179
38 44  0.24271 -1.72718  6.71312 -1.01367  2.40926
38 45  0.24866 -1.72326  6.72305 -1.01062  2.26991
38 46  0.25319 -1.71593  6.69892 -1.00630  2.06190
38 47  0.26526 -1.70136  6.64650 -0.99829  1.76167
38 48  0.22978 -1.69207  6.09678 -1.02885  0.37608
38 49  0.28778 -1.68086  6.55388 -0.99490  1.78257
38 50  0.28555 -1.68480  6.62486 -0.99574  1.92480
38 51  0.28811 -1.68415  6.63268 -0.99690  1.89816
38 52  0.33030 -1.66699  6.56625 -0.99115  1.46043
38 53  0.34312 -1.65764  6.49339 -0.99306  1.63043
38 54  0.30468 -1.64866  6.50539 -0.98917  2.49727
38 55  0.29070 -1.66087  6.42855 -0.99276  2.64528
38 56  0.31484 -1.65850  6.46848 -0.98968  2.79892
38 57  0.29137 -1.66909  6.59319 -0.98779  2.65281
38 58  0.35665 -1.64687  6.45043 -0.97350  2.41609
38 59  0.35880 -1.64904  6.46207 -0.97220  2.32906
38 60  0.35958 -1.65094  6.47060 -0.97159  2.39113
38 61  0.35439 -1.65454  6.47794 -0.97303  2.48973
38 62  0.34894 -1.65812  6.48351 -0.97450  2.55351
38 63  0.34382 -1.66154  6.48699 -0.97566  2.59559
38 64  0.27702 -1.68911  6.35848 -0.99771  2.66423
38 65  0.34063 -1.66549  6.48300 -0.97598  2.62307
38 66  0.34123 -1.66636  6.47314 -0.97579  2.62707
38 67  0.34310 -1.66637  6.47022 -0.97501  2.64190
38 68  0.34873 -1.66439  6.46020 -0.97393  2.67511
38 69  0.39833 -1.64707  6.42596 -0.96159  2.72001
38 70  0.31208 -1.65791  5.18707 -1.07659  1.21139
38 71  0.35465 -1.66548  6.36508 -0.97272  2.74778
38 72  0.41143 -1.65854  6.57745 -0.95257  2.34628
38 73  0.40711 -1.66420  6.61696 -0.95613  2.39361
38 74  0.39838 -1.66900  6.64272 -0.96039  2.44338
38 75  0.38318 -1.67511  6.67227 -0.96556  2.49128
38 76  0.36144 -1.68242  6.70274 -0.97142  2.56124
38 77  0.36725 -1.67860  6.69648 -0.97054  2.48344
38 78  0.37765 -1.66783  6.65739 -0.96861  2.66883
38 79  0.38100 -1.65848  6.60535 -0.96704  2.61251
38 80  0.34116 -1.64769  6.10550 -0.99629  1.02570
38 81  0.40142 -1.64268  6.46333 -0.96655  2.35225
38 82  0.37520 -1.65060  6.52540 -0.97462  2.64109
38 83  0.39163 -1.64768  6.53651 -0.97217  2.48483
38 84  0.43423 -1.63500  6.49958 -0.96481  2.07884
38 85  0.45305 -1.62568  6.42168 -0.96600  2.02400
38 86  0.43422 -1.60971  6.35763 -0.96509  2.95783
38 87  0.40425 -1.61913  6.40375 -0.97205  2.95662
38 88  0.38474 -1.62784  6.45731 -0.97930  3.10186
38 89  0.38051 -1.63536  6.37177 -0.98931  2.71315
38 90  0.35917 -1.64487  6.41655 -0.99585  2.79581
38 91  0.33351 -1.66594  6.41389 -0.99645  1.97367
38 92  0.33447 -1.66736  6.56274 -0.98720  2.09763
39 39  0.28194 -1.69659  6.54482 -1.00729  3.00134
39 40  0.27718 -1.70509  6.58949 -1.01059  2.94790
39 41  0.25837 -1.71671  6.64776 -1.01551  3.06742
39 42  0.24635 -1.72597  6.69968 -1.01794  2.90352
39 43  0.24061 -1.73244  6.73652 -1.01702  2.55630
39 44  0.23710 -1.73349  6.75902 -1.01717  2.51895
39 45  0.24080 -1.72934  6.75811 -1.01407  2.41426
39 46  0.24843 -1.72013  6.72886 -1.00860  2.06273
39 47  0.25546 -1.70855  6.68288 -1.00228  1.80589
39 48  0.27027 -1.69081  6.57911 -0.99777  1.78850
39 49  0.28776 -1.68732  6.62684 -0.99606  1.83126
39 50  0.28635 -1.68948  6.65980 -0.99843  1.95848
39 51  0.31427 -1.67883  6.67940 -0.99044  1.68425
39 52  0.33720 -1.66853  6.64906 -0.98731  1.57260
39 53  0.31562 -1.67060  6.54444 -1.00020  1.84190
39 54  0.27455 -1.66837  6.58460 -0.99811  2.54976
39 55  0.33797 -1.65423  6.48473 -0.98262  2.57027
39 56  0.35167 -1.66145  6.52928 -0.98419  2.36859
39 57  0.28274 -1.68217  6.65033 -0.99411  2.55747
39 58  0.34078 -1.66141  6.52396 -0.98006  2.45996
39 59  0.32026 -1.67075  6.54662 -0.98519  2.66197
39 60  0.29297 -1.68266  6.55039 -0.99326  2.67356
39 61  0.28240 -1.68860  6.54956 -0.99612  2.60740
39 62  0.27955 -1.69149  6.55228 -0.99621  2.55405
39 63  0.27597 -1.69470  6.55507 -0.99640  2.40940
39 64  0.32416 -1.68977  6.55307 -0.98760  2.72951
39 65  0.28921 -1.69163  6.55289 -0.99143  2.45007
39 66  0.30256 -1.68701  6.54715 -0.98742  2.51847
39 67  0.32500 -1.67871  6.53499 -0.98111  2.61320
39 68  0.35266 -1.66865  6.51591 -0.97362  2.66195
39 69  0.41477 -1.64810  6.48880 -0.95628  2.70824
39 70  0.48732 -1.62419  6.30699 -0.94921  1.96575
39 71  0.40947 -1.66109  6.46260 -0.95880  2.41356
39 72  0.40737 -1.66780  6.65483 -0.95640  2.34160
39 73  0.39673 -1.67329  6.68345 -0.96073  2.42539
39 74  0.37909 -1.68017  6.71205 -0.96648  2.52675
39 75  0.36030 -1.68717  6.74281 -0.97168  2.54962
39 76  0.35971 -1.68630  6.74399 -0.97300  2.55495
39 77  0.36045 -1.68300  6.72866 -0.97320  2.52735
39 78  0.36796 -1.67327  6.69235 -0.97162  2.68653
39 79  0.35955 -1.66760  6.64317 -0.97263  2.63672
39 80  0.37521 -1.65364  6.50507 -0.97069  2.29544
39 81  0.39572 -1.65023  6.52504 -0.96886  2.28645
39 82  0.37700 -1.65471  6.56763 -0.97532  2.57692
39 83  0.40960 -1.64616  6.54440 -0.97006  2.25805
39 84  0.43777 -1.63722  6.54107 -0.96358  2.04419
39 85  0.43061 -1.63435  6.48348 -0.96994  2.18664
39 86  0.39961 -1.62589  6.43719 -0.97378  2.96716
39 87  0.37158 -1.63248  6.45558 -0.97976  2.99481
39 88  0.39088 -1.63857  6.52311 -0.97980  2.70053
39 89  0.36112 -1.64952  6.43947 -0.99547  2.62163
39 90  0.34086 -1.65744  6.47475 -1.00174  2.83832
39 91  0.32086 -1.68210  6.56853 -0.99860  2.29006
39 92  0.31833 -1.68577  6.72946 -0.99086  2.48492
40 40  0.25141 -1.72095  6.59748 -1.01900  3.08720
40 41  0.23509 -1.73208  6.66663 -1.02144  2.92451
40 42  0.22359 -1.74130  6.72852 -1.02291  2.70034
40 43  0.22865 -1.74066  6.75418 -1.02076  2.56343
40 44  0.22234 -1.74176  6.76809 -1.02097  2.56063
40 45  0.22814 -1.73579  6.76409 -1.01680  2.41277
40 46  0.23251 -1.72803  6.73672 -1.01218  2.07083
40 47  0.24525 -1.71407  6.69262 -1.00405  1.74004
40 48  0.25935 -1.69872  6.63312 -0.99893  1.87113
40 49  0.27625 -1.69432  6.66398 -0.99769  1.89081
40 50  0.27560 -1.69592  6.68488 -1.00059  2.02247
40 51  0.29844 -1.68621  6.70996 -0.99323  1.78273
40 52  0.30061 -1.68287  6.60905 -1.00083  1.72597
40 53  0.29206 -1.68185  6.61293 -1.00198  1.91382
40 54  0.26679 -1.67799  6.61389 -1.00046  2.35844
40 55  0.31166 -1.67232  6.53320 -0.99075  2.26055
40 56  0.32136 -1.67742  6.56194 -0.99290  2.31937
40 57  0.26190 -1.69544  6.68107 -1.00084  2.58140
40 58  0.31542 -1.68128  6.57570 -0.98972  2.20149
40 59  0.31366 -1.68595  6.61901 -0.98843  2.26397
40 60  0.31261 -1.68794  6.60845 -0.99008  2.31819
40 61  0.31079 -1.68857  6.59730 -0.99068  2.44223
40 62  0.29735 -1.69330  6.60461 -0.99334  2.71088
40 63  0.27363 -1.70341  6.58020 -1.00130  2.56219
40 64  0.31250 -1.70091  6.57323 -0.99631  2.78529
40 65  0.28284 -1.69708  6.52709 -0.99755  2.63023
40 66  0.30774 -1.68746  6.51808 -0.98998  2.77326
40 67  0.34254 -1.67507  6.51173 -0.97863  2.82778
40 68  0.37084 -1.66541  6.49717 -0.97013  2.81493
40 69  0.41335 -1.65145  6.46687 -0.95869  2.71526
40 70  0.44708 -1.63867  6.31491 -0.96001  2.25180
40 71  0.39134 -1.67117  6.42514 -0.96950  2.53354
40 72  0.38362 -1.67826  6.65002 -0.96590  2.58217
40 73  0.37034 -1.68455  6.68087 -0.96997  2.66632
40 74  0.35336 -1.69158  6.70700 -0.97487  2.71281
40 75  0.35091 -1.69203  6.71091 -0.97692  2.84266
40 76  0.34705 -1.69125  6.70332 -0.97847  2.74728
40 77  0.34869 -1.68706  6.68125 -0.97821  2.71019
40 78  0.34150 -1.68236  6.64876 -0.98008  2.86034
40 79  0.34171 -1.67424  6.59260 -0.97875  2.72213
40 80  0.36127 -1.66041  6.48041 -0.97555  2.50297
40 81  0.38427 -1.65544  6.49996 -0.97235  2.47708
40 82  0.36397 -1.66058  6.53917 -0.97897  2.72148
40 83  0.40067 -1.65032  6.54352 -0.96985  2.45408
40 84  0.42224 -1.64261  6.52423 -0.96653  2.40243
40 85  0.41446 -1.64055  6.50865 -0.96956  2.49790
40 86  0.39049 -1.63471  6.46207 -0.97389  2.93658
40 87  0.33658 -1.64685  6.46855 -0.98687  3.15946
40 88  0.37061 -1.64877  6.57111 -0.98110  2.96164
40 89  0.34409 -1.65900  6.48255 -0.99616  2.97218
40 90  0.32643 -1.66648  6.51964 -1.00187  3.10295
40 91  0.30574 -1.69271  6.62872 -1.00066  2.59961
40 92  0.30093 -1.69689  6.76654 -0.99572  2.73351
41 41  0.21722 -1.74401  6.68847 -1.02638  2.73697
41 42  0.21440 -1.74708  6.74065 -1.02624  2.68670
41 43  0.21892 -1.74572  6.76199 -1.02294  2.52196
41 44  0.21560 -1.74455  6.77302 -1.02230  2.53127
41 45  0.21853 -1.74019  6.77066 -1.01907  2.42354
41 46  0.22390 -1.73199  6.74309 -1.01358  2.01609
41 47  0.24013 -1.71681  6.70380 -1.00487  1.70130
41 48  0.25413 -1.70307  6.66105 -1.00016  1.86514
41 49  0.27015 -1.69855  6.68653 -0.99919  1.91592
41 50  0.27519 -1.69743  6.68278 -1.00203  1.93400
41 51  0.29024 -1.69074  6.72956 -0.99511  1.80480
41 52  0.27557 -1.69377  6.63335 -1.00717  1.88805
41 53  0.27318 -1.69082  6.66676 -1.00450  2.00215
41 54  0.24767 -1.69124  6.66501 -1.00548  2.32459
41 55  0.29039 -1.68489  6.58082 -0.99654  2.30990
41 56  0.29955 -1.68913  6.59069 -1.00003  2.32768
41 57  0.24567 -1.70550  6.72233 -1.00520  2.57938
41 58  0.28840 -1.69787  6.66579 -0.99612  2.35978
41 59  0.28223 -1.70383  6.67811 -0.99815  2.25531
41 60  0.28345 -1.70511  6.68394 -0.99879  2.45739
41 61  0.28578 -1.70541  6.68273 -0.99866  2.58506
41 62  0.28923 -1.70468  6.67485 -0.99758  2.63402
41 63  0.29856 -1.70071  6.66166 -0.99454  2.73659
41 64  0.30584 -1.70547  6.59955 -1.00064  3.01394
41 65  0.32090 -1.69183  6.62763 -0.98664  2.64746
41 66  0.34095 -1.68386  6.60908 -0.97950  2.62143
41 67  0.36718 -1.67265  6.56962 -0.97102  2.51372
41 68  0.38493 -1.66522  6.54159 -0.96551  2.51347
41 69  0.40451 -1.65712  6.51053 -0.96064  2.59308
41 70  0.42327 -1.64888  6.38098 -0.96400  2.24677
41 71  0.37708 -1.67810  6.48337 -0.97337  2.61399
41 72  0.36212 -1.68728  6.69895 -0.97190  2.68602
41 73  0.34851 -1.69386  6.72586 -0.97568  2.85152
41 74  0.34628 -1.69481  6.72847 -0.97749  2.88727
41 75  0.34079 -1.69532  6.72517 -0.97956  2.91719
41 76  0.34042 -1.69296  6.71209 -0.97997  2.80142
41 77  0.33995 -1.68962  6.68960 -0.98040  2.78571
41 78  0.32888 -1.68617  6.65431 -0.98313  2.87072
41 79  0.33313 -1.67720  6.60252 -0.98078  2.74507
41 80  0.35318 -1.66460  6.49953 -0.97761  2.54106
41 81  0.37736 -1.65885  6.51343 -0.97413  2.43189
41 82  0.35776 -1.66360  6.55150 -0.98043  2.72259
41 83  0.39047 -1.65423  6.55469 -0.97240  2.48012
41 84  0.39680 -1.65014  6.53572 -0.97350  2.57796
41 85  0.38914 -1.64863  6.54192 -0.97511  2.71796
41 86  0.36270 -1.64675  6.50722 -0.98078  2.97645
41 87  0.31726 -1.65650  6.50592 -0.99125  3.15071
41 88  0.34285 -1.65987  6.61030 -0.98814  3.08745
41 89  0.31969 -1.66940  6.51610 -1.00254  3.08178
41 90  0.29989 -1.67799  6.55595 -1.00853  3.22178
41 91  0.28863 -1.70169  6.65599 -1.00671  2.74423
41 92  0.29219 -1.70207  6.79134 -0.99980  2.94472
42 42  0.20481 -1.75217  6.73764 -1.02882  2.56183
42 43  0.21401 -1.74761  6.76034 -1.02378  2.41027
42 44  0.20930 -1.74744  6.77947 -1.02314  2.42704
42 45  0.21020 -1.74430  6.77768 -1.01987  2.28604
42 46  0.21879 -1.73437  6.75026 -1.01323  1.84877
42 47  0.23876 -1.71794  6.71685 -1.00412  1.58112
42 48  0.25040 -1.70635  6.68152 -1.00109  1.82528
42 49  0.26346 -1.70303  6.70996 -1.00086  1.89003
42 50  0.27887 -1.69764  6.73526 -0.99815  1.82246
42 51  0.27623 -1.69725  6.75607 -0.99881  1.83438
42 52  0.26440 -1.69979  6.72761 -1.00493  1.99596
42 53  0.25620 -1.69948  6.72017 -1.00661  2.02553
42 54  0.23401 -1.70085  6.70248 -1.00890  2.22657
42 55  0.27086 -1.69644  6.61873 -1.00304  2.16180
42 56  0.28364 -1.69902  6.66503 -1.00317  2.23623
42 57  0.22488 -1.71816  6.76761 -1.01091  2.53464
42 58  0.26475 -1.71191  6.71820 -1.00530  2.36919
42 59  0.26136 -1.71590  6.72218 -1.00695  2.36798
42 60  0.26542 -1.71528  6.72425 -1.00664  2.60222
42 61  0.27370 -1.71238  6.71761 -1.00418  2.68286
42 62  0.28713 -1.70674  6.70018 -1.00019  2.71338
42 63  0.29571 -1.70318  6.68867 -0.99681  2.70532
42 64  0.30604 -1.70729  6.64426 -1.00142  2.77681
42 65  0.32381 -1.69224  6.65827 -0.98665  2.56288
42 66  0.34360 -1.68440  6.63150 -0.98026  2.46141
42 67  0.36071 -1.67737  6.59882 -0.97510  2.34005
42 68  0.37630 -1.67073  6.57981 -0.96978  2.35853
42 69  0.39360 -1.66274  6.55464 -0.96482  2.49023
42 70  0.39672 -1.65943  6.44854 -0.97043  2.28756
42 71  0.35698 -1.68670  6.56161 -0.97974  2.64410
42 72  0.33591 -1.69787  6.74450 -0.98126  2.78258
42 73  0.33606 -1.69853  6.75996 -0.98181  2.82967
42 74  0.33282 -1.69894  6.76141 -0.98261  2.87280
42 75  0.33212 -1.69755  6.74863 -0.98295  2.88833
42 76  0.32934 -1.69617  6.73401 -0.98396  2.79975
42 77  0.32169 -1.69532  6.71249 -0.98605  2.86975
42 78  0.31457 -1.69091  6.67703 -0.98664  2.78792
42 79  0.32380 -1.68090  6.63069 -0.98294  2.64236
42 80  0.34511 -1.66829  6.52431 -0.98056  2.46300
42 81  0.36567 -1.66351  6.53873 -0.97824  2.47198
42 82  0.34707 -1.66806  6.58009 -0.98371  2.57379
42 83  0.36974 -1.66069  6.58025 -0.97902  2.50332
42 84  0.36767 -1.65917  6.57806 -0.98097  2.65712
42 85  0.35992 -1.65811  6.57731 -0.98303  2.76794
42 86  0.33766 -1.65727  6.55066 -0.98777  2.95015
42 87  0.31180 -1.66223  6.56099 -0.99230  3.16748
42 88  0.31961 -1.66989  6.65351 -0.99432  3.07155
42 89  0.29445 -1.68072  6.56218 -1.00883  3.09475
42 90  0.27442 -1.69002  6.60342 -1.01443  3.20157
42 91  0.28059 -1.70639  6.69297 -1.00921  2.70981
42 92  0.28721 -1.70524  6.82214 -1.00108  2.79602
43 43  0.20778 -1.75008  6.74449 -1.02449  2.24563
43 44  0.20111 -1.75162  6.76701 -1.02403  2.36263
43 45  0.20376 -1.74720  6.76742 -1.01896  2.05729
43 46  0.21805 -1.73426  6.74146 -1.01004  1.55543
43 47  0.23632 -1.71893  6.71730 -1.00324  1.47645
43 48  0.24436 -1.71006  6.69774 -1.00204  1.80960
43 49  0.25557 -1.70739  6.72630 -1.00274  1.92152
43 50  0.26620 -1.70338  6.75058 -1.00131  1.89698
43 51  0.24899 -1.70897  6.77043 -1.00560  1.98097
43 52  0.24593 -1.70850  6.77330 -1.00658  2.01760
43 53  0.24205 -1.70697  6.76507 -1.00712  2.01634
43 54  0.22568 -1.70763  6.73517 -1.00962  2.14641
43 55  0.26317 -1.70347  6.66317 -1.00231  2.12562
43 56  0.26892 -1.70851  6.72704 -1.00302  2.31440
43 57  0.21322 -1.72682  6.79548 -1.01126  2.37645
43 58  0.25107 -1.72033  6.73193 -1.00950  2.51721
